order_city,order_state,order_zipcode,order_region,order_country,market,location_id
Yerres,Isla de Francia,,Western Europe,France,Europe,2370
Taranto,Apulia,,Southern Europe,Italy,Europe,2371
Innsbruck,Tirol,,Western Europe,Austria,Europe,2372
Wakefield,Inglaterra,,Northern Europe,United Kingdom,Europe,2373
Lunel,Languedoc-Rosellón-Mediodía-Pirineos,,Western Europe,France,Europe,2374
Assen,Drenthe,,Western Europe,Netherlands,Europe,2375
Bottrop,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,2376
Alcobendas,Madrid,,Southern Europe,Spain,Europe,2377
Lund,Escania,,Northern Europe,Sweden,Europe,2378
Pistoia,Toscana,,Southern Europe,Italy,Europe,2379
Landerneau,Bretaña,,Western Europe,France,Europe,2380
Hemel Hempstead,Inglaterra,,Northern Europe,United Kingdom,Europe,2381
Paderborn,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,2382
Rochdale,Inglaterra,,Northern Europe,United Kingdom,Europe,2383
Minden,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,2384
Coimbra,Coimbra,,Southern Europe,Portugal,Europe,2385
Roubaix,Norte-Paso de Calais-Picardía,,Western Europe,France,Europe,2386
Auxerre,Borgoña-Franco Condado,,Western Europe,France,Europe,2387
Saint-Jean-de-la-Ruelle,Centro-Valle de Loira,,Western Europe,France,Europe,2388
Forbach,Alsacia-Champaña-Ardenas-Lorena,,Western Europe,France,Europe,2389
Aalst,Flanders Oriental,,Western Europe,Belgium,Europe,2390
Lomme,Norte-Paso de Calais-Picardía,,Western Europe,France,Europe,2391
Plock,Mazovia,,Eastern Europe,Poland,Europe,2392
Sittard,Limburgo,,Western Europe,Netherlands,Europe,2393
Troyes,Alsacia-Champaña-Ardenas-Lorena,,Western Europe,France,Europe,2394
Panevezys,Panevezys,,Northern Europe,Lithuania,Europe,2395
Athens,Attica,,Southern Europe,Greece,Europe,2396
Cherkasy,Cherkasy,,Eastern Europe,Ukraine,Europe,2397
Sibiu,Sibiu,,Eastern Europe,Romania,Europe,2398
Chelmsford,Inglaterra,,Northern Europe,United Kingdom,Europe,2399
Gillingham,Inglaterra,,Northern Europe,United Kingdom,Europe,2400
Velsen,Holanda Septentrional,,Western Europe,Netherlands,Europe,2401
Regensburg,Bavaria,,Western Europe,Germany,Europe,2402
Sale,Inglaterra,,Northern Europe,United Kingdom,Europe,2403
Jundiaí,São Paulo,,South America,Brazil,Latin America,2404
Ardebil,Ardebil,,South Asia,Iran,Pacific Asia,2405
Barasat,Bengala Occidental,,South Asia,India,Pacific Asia,2406
Can Tho,T?nh C?n Th?,,Southeast Asia,Vietnam,Pacific Asia,2407
Binjai,Sumatra Septentrional,,Southeast Asia,Indonesia,Pacific Asia,2408
Sanandaj,Kurdistán,,South Asia,Iran,Pacific Asia,2409
Yangquan,Shanxi,,Eastern Asia,China,Pacific Asia,2410
Elazig,Elazig,,West Asia,Turkey,Pacific Asia,2411
Florence,Carolina del Sur,29501,South of  USA,United States,North America,2412
Lake Forest,California,92630,West of USA,United States,North America,2413
Marion,Ohio,43302,East of USA,United States,North America,2414
Jupiter,Florida,33458,South of  USA,United States,North America,2415
Coral Springs,Florida,33065,South of  USA,United States,North America,2416
Georgetown,Kentucky,40324,South of  USA,United States,North America,2417
Man,Dix-Huit Montagnes,,West Africa,Ivory Coast,Africa,2418
Kamina,Katanga,,Central Africa,Democratic Republic of the Congo,Africa,2419
Owerri,Imo,,West Africa,Nigeria,Africa,2420
Birkenhead,Inglaterra,,Northern Europe,United Kingdom,Europe,2421
Massy,Isla de Francia,,Western Europe,France,Europe,2422
Helsingborg,Escania,,Northern Europe,Sweden,Europe,2423
Falconara Marittima,Marche,,Southern Europe,Italy,Europe,2424
Plovdiv,Plovdiv,,Eastern Europe,Bulgaria,Europe,2425
Legnano,Lombardía,,Southern Europe,Italy,Europe,2426
Lattes,Languedoc-Rosellón-Mediodía-Pirineos,,Western Europe,France,Europe,2427
Middlesbrough,Inglaterra,,Northern Europe,United Kingdom,Europe,2428
Lippstadt,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,2429
Braila,Braila,,Eastern Europe,Romania,Europe,2430
Montgeron,Isla de Francia,,Western Europe,France,Europe,2431
Vitry-sur-Seine,Isla de Francia,,Western Europe,France,Europe,2432
Ploemeur,Bretaña,,Western Europe,France,Europe,2433
Manresa,Cataluña,,Southern Europe,Spain,Europe,2434
Bamberg,Bavaria,,Western Europe,Germany,Europe,2435
Ipiales,Nariño,,South America,Colombia,Latin America,2436
Baruta,Miranda,,South America,Venezuela,Latin America,2437
Rosarito,Baja California,,Central America,Mexico,Latin America,2438
Tirupati,Andhra Pradesh,,South Asia,India,Pacific Asia,2439
Naihati,Bengala Occidental,,South Asia,India,Pacific Asia,2440
Changde,Hunan,,Eastern Asia,China,Pacific Asia,2441
Concord,Carolina del Norte,28027,South of  USA,United States,North America,2442
Larache,Tánger-Tetuán,,North Africa,Morocco,Africa,2443
Atakpame,Plateaux,,West Africa,Togo,Africa,2444
Funtua,Katsina,,West Africa,Nigeria,Africa,2445
Mabopane,Gauteng,,Southern Africa,South Africa,Africa,2446
Istres,Provenza-Alpes-Costa Azul,,Western Europe,France,Europe,2447
Bergen,Hordaland,,Northern Europe,Norway,Europe,2448
Albacete,Castilla-La Mancha,,Southern Europe,Spain,Europe,2449
Cluses,Auvernia-Ródano-Alpes,,Western Europe,France,Europe,2450
Cartagena,Murcia,,Southern Europe,Spain,Europe,2451
Lucca,Toscana,,Southern Europe,Italy,Europe,2452
Vertou,Países del Loira,,Western Europe,France,Europe,2453
Hattingen,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,2454
Pesaro,Marche,,Southern Europe,Italy,Europe,2455
Sonneberg,Turingia,,Western Europe,Germany,Europe,2456
Saint-Laurent-du-Var,Provenza-Alpes-Costa Azul,,Western Europe,France,Europe,2457
Harrogate,Inglaterra,,Northern Europe,United Kingdom,Europe,2458
Badajoz,Extremadura,,Southern Europe,Spain,Europe,2459
Limoges,Aquitania-Lemosín-Poitou-Charentes,,Western Europe,France,Europe,2460
Chilpancingo,Guerrero,,Central America,Mexico,Latin America,2461
Tianguá,Ceará,,South America,Brazil,Latin America,2462
Linares,Nuevo León,,Central America,Mexico,Latin America,2463
Paracatu,Minas Gerais,,South America,Brazil,Latin America,2464
Florencia,Caquetá,,South America,Colombia,Latin America,2465
Acarigua,Portuguesa,,South America,Venezuela,Latin America,2466
Manzanillo,Colima,,Central America,Mexico,Latin America,2467
Ituiutaba,Minas Gerais,,South America,Brazil,Latin America,2468
Torquay,Queensland,,Oceania,Australia,Pacific Asia,2469
Akola,Maharashtra,,South Asia,India,Pacific Asia,2470
Forster,Nueva Gales del Sur,,Oceania,Australia,Pacific Asia,2471
Plantation,Florida,33317,South of  USA,United States,North America,2472
Murray,Utah,84107,West of USA,United States,North America,2473
Hattiesburg,Misisipi,39401,South of  USA,United States,North America,2474
Manchester,Connecticut,6040,East of USA,United States,North America,2475
Rochester,Nueva York,14609,East of USA,United States,North America,2476
Olympia,Washington,98502,West of USA,United States,North America,2477
Corpus Christi,Texas,78415,US Center,United States,North America,2478
Layton,Utah,84041,West of USA,United States,North America,2479
Normal,Illinois,61761,US Center,United States,North America,2480
West Jordan,Utah,84084,West of USA,United States,North America,2481
Antioch,California,94509,West of USA,United States,North America,2482
Roseville,California,95661,West of USA,United States,North America,2483
Broomfield,Colorado,80020,West of USA,United States,North America,2484
Pleasant Grove,Utah,84062,West of USA,United States,North America,2485
Margate,Florida,33063,South of  USA,United States,North America,2486
Beverly,Massachusetts,1915,East of USA,United States,North America,2487
New Rochelle,Nueva York,10801,East of USA,United States,North America,2488
Marsa Matruh,Matruh,,North Africa,Egypt,Africa,2489
Mostaganem,Mostaganem,,North Africa,Algeria,Africa,2490
Khenifra,Mequinez-Tafilalet,,North Africa,Morocco,Africa,2491
Onitsha,Anambra,,West Africa,Nigeria,Africa,2492
Misurata,Misurata,,North Africa,Libya,Africa,2493
Bamako,Bamako,,West Africa,Mali,Africa,2494
Skikda,Skikda,,North Africa,Algeria,Africa,2495
Agadir,Sus-Masa-Draa,,North Africa,Morocco,Africa,2496
Bamenda,Nord-Ouest,,Central Africa,Cameroon,Africa,2497
Firminy,Auvernia-Ródano-Alpes,,Western Europe,France,Europe,2498
Hereford,Inglaterra,,Northern Europe,United Kingdom,Europe,2499
Targu Jiu,Gorj,,Eastern Europe,Romania,Europe,2500
Palencia,Castilla y León,,Southern Europe,Spain,Europe,2501
Hazebrouck,Norte-Paso de Calais-Picardía,,Western Europe,France,Europe,2502
Taunton,Inglaterra,,Northern Europe,United Kingdom,Europe,2503
Jena,Turingia,,Western Europe,Germany,Europe,2504
Gradignan,Aquitania-Lemosín-Poitou-Charentes,,Western Europe,France,Europe,2505
Berdychiv,Zhytómyr,,Eastern Europe,Ukraine,Europe,2506
Randers,Jutlandia Central,,Northern Europe,Denmark,Europe,2507
Chernihiv,Chernihiv,,Eastern Europe,Ukraine,Europe,2508
Capelle aan den IJssel,Holanda Meridional,,Western Europe,Netherlands,Europe,2509
Antibes,Provenza-Alpes-Costa Azul,,Western Europe,France,Europe,2510
Marsala,Sicilia,,Southern Europe,Italy,Europe,2511
Valle Hermoso,Tamaulipas,,Central America,Mexico,Latin America,2512
Araucária,Paraná,,South America,Brazil,Latin America,2513
Bahía Blanca,Buenos Aires (provincia),,South America,Argentina,Latin America,2514
Arica,Arica y Parinacota,,South America,Chile,Latin America,2515
Port Arthur,Texas,77642,US Center,United States,North America,2516
Port Said,Puerto Saíd,,North Africa,Egypt,Africa,2517
Vigevano,Lombardía,,Southern Europe,Italy,Europe,2518
Sarreguemines,Alsacia-Champaña-Ardenas-Lorena,,Western Europe,France,Europe,2519
Evry,Isla de Francia,,Western Europe,France,Europe,2520
Warrington,Inglaterra,,Northern Europe,United Kingdom,Europe,2521
Yacuiba,Tarija,,South America,Bolivia,Latin America,2522
Itapetininga,São Paulo,,South America,Brazil,Latin America,2523
Conselheiro Lafaiete,Minas Gerais,,South America,Brazil,Latin America,2524
Etawah,Uttar Pradesh,,South Asia,India,Pacific Asia,2525
Yueyang,Hunan,,Eastern Asia,China,Pacific Asia,2526
Torrance,California,90503,West of USA,United States,North America,2527
Alessandria,Piamonte,,Southern Europe,Italy,Europe,2528
Provo,Utah,84604,West of USA,United States,North America,2529
Cumaná,Sucre,,South America,Venezuela,Latin America,2530
Chililabombwe,Copperbelt,,East Africa,Zambia,Africa,2531
Kayes,Kayes,,West Africa,Mali,Africa,2532
Kabwe,Central,,East Africa,Zambia,Africa,2533
Sanary-sur-Mer,Provenza-Alpes-Costa Azul,,Western Europe,France,Europe,2534
Schwerin,Mecklemburgo-Pomerania Occidental,,Western Europe,Germany,Europe,2535
Weston-super-Mare,Inglaterra,,Northern Europe,United Kingdom,Europe,2536
Fresnes,Isla de Francia,,Western Europe,France,Europe,2537
Limay,Isla de Francia,,Western Europe,France,Europe,2538
Kalisz,Gran Polonia,,Eastern Europe,Poland,Europe,2539
Ensenada,Baja California,,Central America,Mexico,Latin America,2540
Yaritagua,Yaracuy,,South America,Venezuela,Latin America,2541
Ananindeua,Pará,,South America,Brazil,Latin America,2542
Dourados,Mato Grosso del Sur,,South America,Brazil,Latin America,2543
Chillán,Bío-Bío,,South America,Chile,Latin America,2544
Valparaíso de Goiás,Goiás,,South America,Brazil,Latin America,2545
Osorno,Los Lagos,,South America,Chile,Latin America,2546
Aracati,Ceará,,South America,Brazil,Latin America,2547
Purwokerto,Java Central,,Southeast Asia,Indonesia,Pacific Asia,2548
Gaoyou,Jiangsu,,Eastern Asia,China,Pacific Asia,2549
Xinghua,Jiangsu,,Eastern Asia,China,Pacific Asia,2550
Cizre,Sirnak,,West Asia,Turkey,Pacific Asia,2551
Dayr az Zawr,Dayr az Zawr,,West Asia,Syria,Pacific Asia,2552
Kwangju,Gyeonggi,,Eastern Asia,South Korea,Pacific Asia,2553
Ulsan,Ulsan,,Eastern Asia,South Korea,Pacific Asia,2554
Colorado Springs,Colorado,80906,West of USA,United States,North America,2555
Daytona Beach,Florida,32114,South of  USA,United States,North America,2556
San Gabriel,California,91776,West of USA,United States,North America,2557
Virginia Beach,Virginia,23464,South of  USA,United States,North America,2558
Purmerend,Holanda Septentrional,,Western Europe,Netherlands,Europe,2559
La Paz,Baja California Sur,,Central America,Mexico,Latin America,2560
Van,Van,,West Asia,Turkey,Pacific Asia,2561
St. Catharines,Ontario,,Canada,Canada,North America,2562
Sierra Vista,Arizona,85635,West of USA,United States,North America,2563
Lansing,Michigan,48911,US Center,United States,North America,2564
Ashford,Inglaterra,,Northern Europe,United Kingdom,Europe,2565
Pucallpa,Ucayali,,South America,Peru,Latin America,2566
Trujillo,La Libertad,,South America,Peru,Latin America,2567
Tabora,Tabora,,East Africa,Tanzania,Africa,2568
Ilo,Moquegua,,South America,Peru,Latin America,2569
Greenville,Carolina del Norte,27834,South of  USA,United States,North America,2570
Valledupar,Cesar,,South America,Colombia,Latin America,2571
Vryburg,Noroeste,,Southern Africa,South Africa,Africa,2572
Tetouan,Tánger-Tetuán,,North Africa,Morocco,Africa,2573
Fianarantsoa,Haute-Matsiatra,,East Africa,Madagascar,Africa,2574
Kikwit,Bandundu,,Central Africa,Democratic Republic of the Congo,Africa,2575
Kasama,Septentrional,,East Africa,Zambia,Africa,2576
Manzini,Manzini,,Southern Africa,Eswatini,Africa,2577
Vitrolles,Provenza-Alpes-Costa Azul,,Western Europe,France,Europe,2578
Craiova,Dolj,,Eastern Europe,Romania,Europe,2579
Vlaardingen,Holanda Meridional,,Western Europe,Netherlands,Europe,2580
Altotonga,Veracruz,,Central America,Mexico,Latin America,2581
Jining,Shandong,,Eastern Asia,China,Pacific Asia,2582
Gawler,Australia del Sur,,Oceania,Australia,Pacific Asia,2583
Tirunelveli,Tamil Nadu,,South Asia,India,Pacific Asia,2584
Palu,Célebes Central,,Southeast Asia,Indonesia,Pacific Asia,2585
Fasa,Fars,,South Asia,Iran,Pacific Asia,2586
Kozan,Adana,,West Asia,Turkey,Pacific Asia,2587
Cessnock,Nueva Gales del Sur,,Oceania,Australia,Pacific Asia,2588
Varamin,Teherán,,South Asia,Iran,Pacific Asia,2589
Puyang,Henan,,Eastern Asia,China,Pacific Asia,2590
Levin,Manawatu-Wanganui,,Oceania,New Zealand,Pacific Asia,2591
Viransehir,Sanliurfa,,West Asia,Turkey,Pacific Asia,2592
Ramat Aviv,Tel Aviv,,West Asia,Israel,Pacific Asia,2593
An Nasiriyah,Di Car,,West Asia,Iraq,Pacific Asia,2594
Asansol,Bengala Occidental,,South Asia,India,Pacific Asia,2595
Beaumont,Texas,77705,US Center,United States,North America,2596
Redondo Beach,California,90278,West of USA,United States,North America,2597
Columbia,Tennessee,38401,South of  USA,United States,North America,2598
Charlottesville,Virginia,22901,South of  USA,United States,North America,2599
Richmond Hill,Ontario,,Canada,Canada,North America,2600
Des Moines,Iowa,50315,US Center,United States,North America,2601
Kent,Washington,98031,West of USA,United States,North America,2602
Vaughan,Ontario,,Canada,Canada,North America,2603
Peterborough,Ontario,,Canada,Canada,North America,2604
Neunkirchen,Sarre,,Western Europe,Germany,Europe,2605
Clichy,Isla de Francia,,Western Europe,France,Europe,2606
Cheshunt,Inglaterra,,Northern Europe,United Kingdom,Europe,2607
Halluin,Norte-Paso de Calais-Picardía,,Western Europe,France,Europe,2608
Viterbo,Lacio,,Southern Europe,Italy,Europe,2609
Linden,Demerara-Berbice Superior,,South America,Guyana,Latin America,2610
Esquina,Corrientes,,South America,Argentina,Latin America,2611
Piedecuesta,Santander,,South America,Colombia,Latin America,2612
Mezitli,Mersin,,West Asia,Turkey,Pacific Asia,2613
Richmond,Columbia británica,,Canada,Canada,North America,2614
Whitby,Ontario,,Canada,Canada,North America,2615
Neuquén,Neuquén,,South America,Argentina,Latin America,2616
Hengyang,Hunan,,Eastern Asia,China,Pacific Asia,2617
Passaic,Nueva Jersey,7055,East of USA,United States,North America,2618
Udaipur,Tripura,,South Asia,India,Pacific Asia,2619
Calabar,Cross River,,West Africa,Nigeria,Africa,2620
Gravesend,Inglaterra,,Northern Europe,United Kingdom,Europe,2621
Rivne,Rivne,,Eastern Europe,Ukraine,Europe,2622
Gummersbach,Renania del Norte-Westfalia,,Western Europe,Germany,Europe,2623
Kostanái,Kostanái,,Central Asia,Kazakhstan,Pacific Asia,2624
Kota,Chhattisgarh,,South Asia,India,Pacific Asia,2625
Orem,Utah,84057,West of USA,United States,North America,2626
Sobral,Ceará,,South America,Brazil,Latin America,2627
Vereeniging,Gauteng,,Southern Africa,South Africa,Africa,2628
Gebze,Kocaeli,,West Asia,Turkey,Pacific Asia,2629
Drammen,Buskerud,,Northern Europe,Norway,Europe,2630
Gosport,Inglaterra,,Northern Europe,United Kingdom,Europe,2631
Granollers,Cataluña,,Southern Europe,Spain,Europe,2632
Valence,Auvernia-Ródano-Alpes,,Western Europe,France,Europe,2633
Bragança Paulista,São Paulo,,South America,Brazil,Latin America,2634
Sumaré,São Paulo,,South America,Brazil,Latin America,2635
Frontera,Tabasco,,Central America,Mexico,Latin America,2636
Tawau,Sabah,,Southeast Asia,Malaysia,Pacific Asia,2637
Jhansi,Uttar Pradesh,,South Asia,India,Pacific Asia,2638
Iranshahr,Sistán y Baluchistán,,South Asia,Iran,Pacific Asia,2639
Koshigaya,Saitama,,Eastern Asia,Japan,Pacific Asia,2640
Yichun,Heilongjiang,,Eastern Asia,China,Pacific Asia,2641
Envigado,Antioquía,,South America,Colombia,Latin America,2642
Cergy,Isla de Francia,,Western Europe,France,Europe,2643
Neubrandenburg,Mecklemburgo-Pomerania Occidental,,Western Europe,Germany,Europe,2644
Allen,Texas,75002,US Center,United States,North America,2645
Amasya,Amasya,,West Asia,Turkey,Pacific Asia,2646
Holon,Tel Aviv,,West Asia,Israel,Pacific Asia,2647
Concord,Nuevo Hampshire,3301,East of USA,United States,North America,2648
Nampula,Nampula,,East Africa,Mozambique,Africa,2649
Damaturu,Yobe,,West Africa,Nigeria,Africa,2650
Saida,Saida,,North Africa,Algeria,Africa,2651
East Kilbride,Escocia,,Northern Europe,United Kingdom,Europe,2652
Chatou,Isla de Francia,,Western Europe,France,Europe,2653
Iquitos,Loreto,,South America,Peru,Latin America,2654
Temixco,Morelos,,Central America,Mexico,Latin America,2655
Cayenne,Französisch-Guayana,,South America,French Guiana,Latin America,2656
Rolândia,Paraná,,South America,Brazil,Latin America,2657
Criciúma,Santa Catarina,,South America,Brazil,Latin America,2658
São Pedro da Aldeia,Río de Janeiro,,South America,Brazil,Latin America,2659
Bene Beraq,Tel Aviv,,West Asia,Israel,Pacific Asia,2660
Jember,Java Oriental,,Southeast Asia,Indonesia,Pacific Asia,2661
